PostOffice,Postcode,State
Seremban,70576,Negeri_Sembilan
Seremban,70572,Negeri_Sembilan
Seremban,70558,Negeri_Sembilan
Seremban,70578,Negeri_Sembilan
Seremban,70564,Negeri_Sembilan
Seremban,70586,Negeri_Sembilan
Seremban,70594,Negeri_Sembilan
Seremban,70596,Negeri_Sembilan
Seremban,70582,Negeri_Sembilan
Seremban,70592,Negeri_Sembilan
Seremban,70590,Negeri_Sembilan
Seremban,70600,Negeri_Sembilan
Seremban,70610,Negeri_Sembilan
Seremban,70609,Negeri_Sembilan
Seremban,70604,Negeri_Sembilan
Seremban,70606,Negeri_Sembilan
Seremban,70608,Negeri_Sembilan
Seremban,70620,Negeri_Sembilan
Seremban,70628,Negeri_Sembilan
Seremban,70626,Negeri_Sembilan
Seremban,70632,Negeri_Sembilan
Seremban,70634,Negeri_Sembilan
Seremban,70646,Negeri_Sembilan
Seremban,70644,Negeri_Sembilan
Seremban,70648,Negeri_Sembilan
Seremban,70658,Negeri_Sembilan
Seremban,70664,Negeri_Sembilan
Seremban,70670,Negeri_Sembilan
Seremban,70672,Negeri_Sembilan
Seremban,70676,Negeri_Sembilan
Seremban,70673,Negeri_Sembilan
Seremban,70674,Negeri_Sembilan
Seremban,70690,Negeri_Sembilan
Seremban,70700,Negeri_Sembilan
Seremban,70710,Negeri_Sembilan
Seremban,70720,Negeri_Sembilan
Seremban,70740,Negeri_Sembilan
Seremban,70730,Negeri_Sembilan
Seremban,70750,Negeri_Sembilan
Seremban,70990,Negeri_Sembilan
Port Dickson,71000,Negeri_Sembilan
Port Dickson,71007,Negeri_Sembilan
Port Dickson,71009,Negeri_Sembilan
Port Dickson,71010,Negeri_Sembilan
Si Rusa,71050,Negeri_Sembilan
Si Rusa,71059,Negeri_Sembilan
Rantau,71100,Negeri_Sembilan
Rantau,71109,Negeri_Sembilan
Linggi,71150,Negeri_Sembilan
Linggi,71159,Negeri_Sembilan
Rantau,71200,Negeri_Sembilan
Rantau,71209,Negeri_Sembilan
Si Rusa,71250,Negeri_Sembilan
Si Rusa,71259,Negeri_Sembilan
Rembau,71300,Negeri_Sembilan
Rembau,71309,Negeri_Sembilan
Kota,71350,Negeri_Sembilan
Kota,71359,Negeri_Sembilan
Rembau,71400,Negeri_Sembilan
Rembau,71409,Negeri_Sembilan
Seremban,71450,Negeri_Sembilan
Seremban,71459,Negeri_Sembilan
Tanjong Ipoh,71500,Negeri_Sembilan
Tanjong Ipoh,71509,Negeri_Sembilan
Tanjong Ipoh,71550,Negeri_Sembilan
Tanjong Ipoh,71559,Negeri_Sembilan
Kuala Klawang,71600,Negeri_Sembilan
Kuala Klawang,71609,Negeri_Sembilan
Kuala Klawang,71650,Negeri_Sembilan
Kuala Klawang,71659,Negeri_Sembilan
Mantin,71709,Negeri_Sembilan
Mantin,71707,Negeri_Sembilan
Mantin,71700,Negeri_Sembilan
Mantin,71750,Negeri_Sembilan
Mantin,71759,Negeri_Sembilan
Bandar Enstek,71760,Negeri_Sembilan
Seremban,71770,Negeri_Sembilan
Nilai,71800,Negeri_Sembilan
Niai,71800,Negeri_Sembilan
Nilai ,71800,Negeri_Sembilan
Nilai,71807,Negeri_Sembilan
Nilai,71809,Negeri_Sembilan
Labu,71907,Negeri_Sembilan
Labu,71909,Negeri_Sembilan
Labu,71900,Negeri_Sembilan
Seremban,71950,Negeri_Sembilan
Port Dickson,71960,Negeri_Sembilan
Kuala Pilah,72007,Negeri_Sembilan
Kuala Pilah,72000,Negeri_Sembilan
Kuala Pilah,72009,Negeri_Sembilan
Bahau,72100,Negeri_Sembilan
Bahau,72107,Negeri_Sembilan
Bahau,72109,Negeri_Sembilan
Bandar Seri Jempol,72120,Negeri_Sembilan
Bandar Seri Jempol,72129,Negeri_Sembilan
Bandar Seri Jempol,72127,Negeri_Sembilan
Batu Kikir,72207,Negeri_Sembilan
Batu Kikir,72209,Negeri_Sembilan
Batu Kikir,72200,Negeri_Sembilan
Simpang Pertang,72300,Negeri_Sembilan
Simpang Pertang,72309,Negeri_Sembilan
Simpang Pertang,72307,Negeri_Sembilan
Simpang Durian,72400,Negeri_Sembilan
Simpang Durian,72409,Negeri_Sembilan
Kuala Pilah,72500,Negeri_Sembilan
Kuala Pilah,72507,Negeri_Sembilan
Kuala Pilah,72509,Negeri_Sembilan
Tampin,73000,Negeri_Sembilan
Tampin,73007,Negeri_Sembilan
Tampin,73009,Negeri_Sembilan
Johol,73109,Negeri_Sembilan
Johol,73100,Negeri_Sembilan
Gemencheh,73200,Negeri_Sembilan
Gemencheh,73207,Negeri_Sembilan
Gemencheh,73209,Negeri_Sembilan
Gemencheh,73300,Negeri_Sembilan
Gemencheh,73309,Negeri_Sembilan
Gemas,73409,Negeri_Sembilan
Gemas,73400,Negeri_Sembilan
Gemas,73420,Negeri_Sembilan
Pusat  Bandar Palong,73430,Negeri_Sembilan
Pusat  Bandar Palong,73440,Negeri_Sembilan
Pusat  Bandar Palong,73450,Negeri_Sembilan
Pusat  Bandar Palong,73460,Negeri_Sembilan
Pusat  Bandar Palong,73470,Negeri_Sembilan
Gemas,73480,Negeri_Sembilan
Rompin,73500,Negeri_Sembilan
Rompin,73507,Negeri_Sembilan
Rompin,73509,Negeri_Sembilan
Kuantan,25000,Pahang
Kuantan,25050,Pahang
Kuantan,25100,Pahang
Kuantan,25150,Pahang
Kuantan ,25150,Pahang
Kuantan,25200,Pahang
Kuantan ,25200,Pahang
Kuantan,25250,Pahang
Kuantan,25300,Pahang
Kuantan,25350,Pahang
Kuantan,25502,Pahang
Kuantan,25505,Pahang
Kuantan,25503,Pahang
Kuantan,25500,Pahang
Kuantan,25504,Pahang
Kuantan,25506,Pahang
Kuantan,25512,Pahang
Kuantan,25509,Pahang
Kuantan,25508,Pahang
Kuantan,25514,Pahang
Kuantan,25518,Pahang
Kuantan,25517,Pahang
Kuantan,25516,Pahang
Kuantan,25520,Pahang
Kuantan,25524,Pahang
Kuantan,25534,Pahang
Kuantan,25529,Pahang
Kuantan,25532,Pahang
Kuantan,25538,Pahang
Kuantan,25536,Pahang
Kuantan,25540,Pahang
Kuantan,25546,Pahang
Kuantan,25550,Pahang
Kuantan,25548,Pahang
Kuantan,25551,Pahang
Kuantan,25556,Pahang
Kuantan,25558,Pahang
Kuantan,25564,Pahang
Kuantan,25560,Pahang
Kuantan,25552,Pahang
Kuantan,25570,Pahang
Kuantan,25582,Pahang
Kuantan,25578,Pahang
Kuantan,25586,Pahang
Kuantan,25576,Pahang
Kuantan,25584,Pahang
Kuantan,25590,Pahang
Kuantan,25592,Pahang
Kuantan,25594,Pahang
Kuantan,25598,Pahang
Kuantan,25596,Pahang
Kuantan,25600,Pahang
Kuantan,25604,Pahang
Kuantan,25610,Pahang
Kuantan,25609,Pahang
Kuantan,25606,Pahang
Kuantan,25612,Pahang
Kuantan,25614,Pahang
Kuantan,25608,Pahang
Kuantan,25626,Pahang
Kuantan,25628,Pahang
Kuantan,25630,Pahang
Kuantan,25620,Pahang
Kuantan,25632,Pahang
Kuantan,25622,Pahang
Kuantan,25644,Pahang
Kuantan,25646,Pahang
Kuantan,25648,Pahang
Kuantan,25661,Pahang
Kuantan,25662,Pahang
Kuantan,25660,Pahang
Kuantan,25656,Pahang
Kuantan,25670,Pahang
Kuantan,25676,Pahang
Kuantan,25672,Pahang
Kuantan,25673,Pahang
Kuantan,25674,Pahang
Kuantan,25690,Pahang
Kuantan,25700,Pahang
Kuantan,25710,Pahang
Kuantan,25720,Pahang
Kuantan,25730,Pahang
Kuantan,25740,Pahang
Kuantan,25750,Pahang
Kuantan,25990,Pahang
Kuantan,26010,Pahang
Kuantan,26040,Pahang
Bukit Goh,26050,Pahang
Kuantan,26060,Pahang
Kuantan,26070,Pahang
Kuantan ,26070,Pahang
Bukit Goh,26090,Pahang
Kuantan,26100,Pahang
Kuantan,26080,Pahang
Kuantan,26140,Pahang
Balok,26150,Pahang
Bukit Kuin,26180,Pahang
Balok,26190,Pahang
Sungai Lembing,26200,Pahang
Kuantan,26250,Pahang
Gambang,26300,Pahang
Gambang,26310,Pahang
Gambang,26320,Pahang
Gambang,26330,Pahang
Gambang,26340,Pahang
Gambang,26350,Pahang
Gambang,26360,Pahang
Gambang,26370,Pahang
Bandar Pusat  Jengka,26400,Pahang
Bandar Pusat Jengka,26400,Pahang
Bandar Pusat  Jengka,26410,Pahang
Bandar Pusat  Jengka,26420,Pahang
Bandar Pusat  Jengka,26430,Pahang
Bandar Pusat Jengka,26430,Pahang
Bandar Pusat  Jengka,26440,Pahang
Bandar Pusat  Jengka,26450,Pahang
Bandar Pusat  Jengka,26460,Pahang
Bandar Pusat  Jengka,26485,Pahang
Bandar Pusat  Jengka,26490,Pahang
Maran,26500,Pahang
Pekan,26600,Pahang
Pekan,26607,Pahang
Pekan,26609,Pahang
Pekan,26620,Pahang
Pekan,26610,Pahang
Pekan,26630,Pahang
Pekan,26640,Pahang
Pekan,26650,Pahang
Pekan,26660,Pahang
Pekan,26680,Pahang
Chini,26690,Pahang
Muadzam Shah,26700,Pahang
Kuala Rompin,26800,Pahang
Kuala Rompin,26810,Pahang
Kuala Rompin,26820,Pahang
Bandar Tun Abdul Razak,26900,Pahang
Jerantut,27010,Pahang
Jerantut,27000,Pahang
Jerantut,27020,Pahang
Jerantut,27040,Pahang
Jerantut,27050,Pahang
Jerantut,27060,Pahang
Damak,27030,Pahang
Jerantut,27070,Pahang
Jerantut,27090,Pahang
Padang Tengku,27100,Pahang
Jerantut,27150,Pahang
Kuala Lipis,27200,Pahang
Kuala Lipis,27207,Pahang
Kuala Lipis,27209,Pahang
Kuala Lipis,27210,Pahang
Benta,27300,Pahang
Benta,27310,Pahang
Dong,27400,Pahang
Raub,27607,Pahang
Raub,27609,Pahang
Raub,27610,Pahang
Raub,27620,Pahang
Raub,27630,Pahang
Raub,27600,Pahang
Sega,27660,Pahang
Raub,27670,Pahang
Sungai Koyan,27650,Pahang
Temerloh,28007,Pahang
Temerloh,28000,Pahang
Temerloh ,28000,Pahang
Temerloh,28009,Pahang
Temerloh,28010,Pahang
Temerloh,28020,Pahang
Temerloh,28030,Pahang
Temerloh,28040,Pahang
Kuala Krau,28050,Pahang
Chenor,28100,Pahang
Bandar Bera,28200,Pahang
Triang,28300,Pahang
Triang,28310,Pahang
Triang,28320,Pahang
Triang,28330,Pahang
Kemayan,28340,Pahang
Kemayan,28380,Pahang
Mentakab,28400,Pahang
Mentakab,28407,Pahang
Mentakab,28409,Pahang
Lanchang,28500,Pahang
Karak,28610,Pahang
Karak,28620,Pahang
Karak,28600,Pahang
Bentong,28700,Pahang
Bentong,28707,Pahang
Bentong,28709,Pahang
Bentong,28730,Pahang
Bentong,28740,Pahang
Bentong,28750,Pahang
Lurah Bilut,28800,Pahang
Tanah Rata,39009,Pahang
Tanah Rata,39000,Pahang
Tanah Rata,39010,Pahang
Tanah Rata,39007,Pahang
Brinchang,39100,Pahang
Ringlet,39200,Pahang
Bukit Fraser,49000,Pahang
Genting Highlands,69000,Pahang
Ipoh,30000,Perak
Ipoh,30010,Perak
Ipoh,30020,Perak
Ipoh,30100,Perak
Ipoh,30200,Perak
Ipoh,30250,Perak
Ipoh,30300,Perak
Ipoh,30350,Perak
Ipoh,30450,Perak
Ipoh,30500,Perak
Ipoh,30502,Perak
Ipoh,30503,Perak
Ipoh,30504,Perak
Ipoh,30506,Perak
Ipoh,30505,Perak
Ipoh,30508,Perak
Ipoh,30510,Perak
Ipoh,30512,Perak
Ipoh,30516,Perak
Ipoh,30517,Perak
Ipoh,30518,Perak
Ipoh,30520,Perak
Ipoh,30519,Perak
Ipoh,30524,Perak
Ipoh,30534,Perak
Ipoh,30536,Perak
Ipoh,30532,Perak
Ipoh,30540,Perak
Ipoh,30542,Perak
Ipoh,30546,Perak
Ipoh,30551,Perak
Ipoh,30552,Perak
Ipoh,30550,Perak
Ipoh,30554,Perak
Ipoh,30564,Perak
Ipoh,30548,Perak
Ipoh,30556,Perak
Ipoh,30570,Perak
Ipoh,30560,Perak
Ipoh,30580,Perak
Ipoh,30576,Perak
Ipoh,30582,Perak
Ipoh,30586,Perak
Ipoh,30590,Perak
Ipoh,30596,Perak
Ipoh,30594,Perak
Ipoh,30592,Perak
Ipoh,30606,Perak
Ipoh,30600,Perak
Ipoh,30609,Perak
Ipoh,30610,Perak
Ipoh,30612,Perak
Ipoh,30614,Perak
Ipoh,30604,Perak
Ipoh,30620,Perak
Ipoh,30628,Perak
Ipoh,30626,Perak
Ipoh,30622,Perak
Ipoh,30630,Perak
Ipoh,30621,Perak
Ipoh,30632,Perak
Ipoh,30634,Perak
Ipoh,30644,Perak
Ipoh,30646,Perak
Ipoh,30660,Perak
Ipoh,30658,Perak
Ipoh,30648,Perak
Ipoh,30662,Perak
Ipoh,30673,Perak
Ipoh,30664,Perak
Ipoh,30676,Perak
Ipoh,30661,Perak
Ipoh,30674,Perak
Ipoh,30670,Perak
Ipoh,30668,Perak
Ipoh,30656,Perak
Ipoh,30682,Perak
Ipoh,30700,Perak
Ipoh,30690,Perak
Ipoh,30710,Perak
Ipoh,30720,Perak
Ipoh,30730,Perak
Ipoh,30750,Perak
Ipoh,30740,Perak
Ipoh,30760,Perak
Ipoh,30770,Perak
Ipoh,30780,Perak
Ipoh,30800,Perak
Ipoh,30790,Perak
Ipoh,30810,Perak
Ipoh,30820,Perak
Ipoh,30830,Perak
Ipoh,30840,Perak
Ipoh,30900,Perak
Ipoh,30902,Perak
Ipoh,30904,Perak
Ipoh,30906,Perak
Ipoh,30910,Perak
Ipoh,30908,Perak
Ipoh,30912,Perak
Ipoh,30988,Perak
Ipoh,30990,Perak
Batu Gajah,31009,Perak
Batu Gajah,31007,Perak
Batu Gajah,31000,Perak
Sungai Siput,31050,Perak
Sungai Siput,31100,Perak
Ulu Kinta,31150,Perak
Chemor,31200,Perak
Tanjong Rambutan,31250,Perak
Kampung Kepayang,31300,Perak
Ipoh,31350,Perak
Ipoh,31409,Perak
Ipoh,31400,Perak
Ipoh,31407,Perak
Ipoh,31450,Perak
Ipoh,31500,Perak
Pusing,31550,Perak
Pusing,31560,Perak
Gopeng,31610,Perak
Gopeng,31600,Perak
Ipoh,31650,Perak
Malim Nawar,31700,Perak
Tronoh,31750,Perak
Tanjong Tualang,31800,Perak
Jeram,31850,Perak
Kampar,31907,Perak
Kampar,31910,Perak
Kampar,31909,Perak
Kampar,31900,Perak
Kampar,31920,Perak
Kampar,31950,Perak
Sitiawan,32000,Perak
Seri Manjong,32040,Perak
Seri Manjung,32040,Perak
TLDM Lumut,32100,Perak
Lumut,32200,Perak
Pangkor,32300,Perak
Ayer Tawar,32400,Perak
Changkat Keruing,32500,Perak
Bota,32600,Perak
Bandar Seri Iskandar,32610,Perak
Bruas,32700,Perak
Parit,32800,Perak
Lambor Kanan,32900,Perak
Kuala Kangsar,33000,Perak
Kuala Kangsar,33009,Perak
Kuala Kangsar,33007,Perak
Kuala Kangsar,33010,Perak
Kuala Kangsar,33020,Perak
Kuala Kangsar,33030,Perak
Kuala Kangsar,33040,Perak
Pengkalan Hulu,33100,Perak
Intan,33200,Perak
Gerik,33300,Perak
Gerik,33310,Perak
Gerik,33320,Perak
Lenggong,33400,Perak
Lenggong,33410,Perak
Lenggong,33420,Perak
Sauk,33500,Perak
Enggor,33600,Perak
Padang Rengas,33700,Perak
Manong,33800,Perak
Taiping,34010,Perak
Taiping,34007,Perak
Taiping,34009,Perak
Taiping,34008,Perak
Taiping,34020,Perak
Taiping,34000,Perak
Taiping,34030,Perak
Selama,34100,Perak
Selama,34120,Perak
Selama,34130,Perak
Rantau Panjang,34140,Perak
Parit Buntar,34200,Perak
Tanjong Piandang,34250,Perak
Bagan Serai,34300,Perak
Bagan Serai,34310,Perak
Kuala Kurau,34350,Perak
Simpang Ampat Semanggol,34400,Perak
Batu Kurau,34500,Perak
Batu Kurau,34510,Perak
Batu Kurau,34520,Perak
Kamunting,34600,Perak
Kuala Sepetang,34650,Perak
Simpang,34700,Perak
Matang,34750,Perak
Trong,34800,Perak
Changkat Jering,34850,Perak
Pantai Remis,34900,Perak
Tapah,35000,Perak
Tapah,35007,Perak
Tapah,35009,Perak
Chenderiang,35300,Perak
Temoh,35350,Perak
Tapah Road,35400,Perak
Bidor,35500,Perak
Sungkai,35600,Perak
Trolak,35700,Perak
Slim River,35820,Perak
Slim River,35800,Perak
Tanjong Malim,35900,Perak
Tanjong Malim,35907,Perak
Tanjong Malim,35909,Perak
Tanjong Malim,35910,Perak
Behrang Stesen,35950,Perak
Teluk Intan,36008,Perak
Teluk Intan,36009,Perak
Teluk Intan,36007,Perak
Teluk Intan,36010,Perak
Teluk Intan,36020,Perak
Teluk Intan,36030,Perak
Teluk Intan,36000,Perak
Teluk Intan,36110,Perak
Bagan Datoh,36100,Perak
Selekoh,36200,Perak
Selekoh,36209,Perak
Selekoh,36207,Perak
Sungai Sumun,36309,Perak
Sungai Sumun,36307,Perak
Sungai Sumun,36300,Perak
Hutan Melintang,36400,Perak
Ulu Bernam,36500,Perak
Chenderong Balai,36600,Perak
Langkap,36700,Perak
Chikus,36750,Perak
Kampung Gajah,36800,Perak
Kampung Gajah,36810,Perak
Kangar,1007,Perlis
Kangar,1009,Perlis
Kangar,1000,Perlis
Kangar,1506,Perlis
Kangar,1505,Perlis
Kangar,1500,Perlis
Kangar,1502,Perlis
Kangar,1514,Perlis
Kangar,1503,Perlis
Kangar,1504,Perlis
Kangar,1508,Perlis
Kangar,1516,Perlis
Kangar,1512,Perlis
Kangar,1517,Perlis
Kangar,1518,Perlis
Kangar,1524,Perlis
Kangar,1529,Perlis
Kangar,1532,Perlis
Kangar,1538,Perlis
Kangar,1540,Perlis
Kangar,1550,Perlis
Kangar,1546,Perlis
Kangar,1551,Perlis
Kangar,1556,Perlis
Kangar,1560,Perlis
Kangar,1564,Perlis
Kangar,1572,Perlis
Kangar,1582,Perlis
Kangar,1576,Perlis
Kangar,1586,Perlis
Kangar,1590,Perlis
Kangar,1578,Perlis
Kangar,1570,Perlis
Kangar,1594,Perlis
Kangar,1592,Perlis
Kangar,1596,Perlis
Kangar,1600,Perlis
Kangar,1608,Perlis
Kangar,1604,Perlis
Kangar,1606,Perlis
Kangar,1610,Perlis
Kangar,1598,Perlis
Kangar,1609,Perlis
Kangar,1614,Perlis
Kangar,1620,Perlis
Kangar,1622,Perlis
Kangar,1612,Perlis
Kangar,1628,Perlis
Kangar,1626,Perlis
Kangar,1632,Perlis
Kangar,1630,Perlis
Kangar,1634,Perlis
Kangar,1644,Perlis
Kangar,1646,Perlis
Kangar,1648,Perlis
Kangar,1660,Perlis
Kangar,1664,Perlis
Kangar,1670,Perlis
Kangar,1672,Perlis
Kangar,1673,Perlis
Kangar,1674,Perlis
Kangar,1676,Perlis
Kangar,1694,Perlis
Kangar,1680,Perlis
Kuala Perlis,2000,Perlis
Padang Besar,2100,Perlis
Kaki Bukit,2200,Perlis
Kangar,2400,Perlis
Kangar,2450,Perlis
Kangar,2500,Perlis
Arau,2600,Perlis
Arau,2607,Perlis
Arau,2609,Perlis
Simpang Ampat,2707,Perlis
Simpang Ampat,2709,Perlis
Simpang Ampat,2700,Perlis
Simpang Ampat,2800,Perlis
Pulau Pinang,10000,Pulau_Pinang
Pulau Pinang,10050,Pulau_Pinang
Pulau Pinang,10100,Pulau_Pinang
Pulau Pinang,10150,Pulau_Pinang
Pulau Pinang,10200,Pulau_Pinang
Pulau Pinang,10250,Pulau_Pinang
Pulau Pinang,10300,Pulau_Pinang
Pulau Pinang,10350,Pulau_Pinang
Pulau Pinang,10400,Pulau_Pinang
Pulau Pinang,10450,Pulau_Pinang
Pulau Pinang,10460,Pulau_Pinang
Pulau Pinang,10470,Pulau_Pinang
Pulau Pinang,10500,Pulau_Pinang
Pulau Pinang,10504,Pulau_Pinang
Pulau Pinang,10506,Pulau_Pinang
Pulau Pinang,10502,Pulau_Pinang
Pulau Pinang,10503,Pulau_Pinang
Pulau Pinang,10505,Pulau_Pinang
Pulau Pinang,10508,Pulau_Pinang
Pulau Pinang,10512,Pulau_Pinang
Pulau Pinang,10516,Pulau_Pinang
Pulau Pinang,10514,Pulau_Pinang
Pulau Pinang,10518,Pulau_Pinang
Pulau Pinang,10524,Pulau_Pinang
Pulau Pinang,10534,Pulau_Pinang
Pulau Pinang,10540,Pulau_Pinang
Pulau Pinang,10538,Pulau_Pinang
Pulau Pinang,10542,Pulau_Pinang
Pulau Pinang,10550,Pulau_Pinang
Pulau Pinang,10546,Pulau_Pinang
Pulau Pinang,10551,Pulau_Pinang
Pulau Pinang,10552,Pulau_Pinang
Pulau Pinang,10558,Pulau_Pinang
Pulau Pinang,10560,Pulau_Pinang
Pulau Pinang,10564,Pulau_Pinang
Pulau Pinang,10566,Pulau_Pinang
Pulau Pinang,10570,Pulau_Pinang
Pulau Pinang,10576,Pulau_Pinang
Pulau Pinang,10578,Pulau_Pinang
Pulau Pinang,10582,Pulau_Pinang
Pulau Pinang,10592,Pulau_Pinang
Pulau Pinang,10593,Pulau_Pinang
Pulau Pinang,10596,Pulau_Pinang
Pulau Pinang,10594,Pulau_Pinang
Pulau Pinang,10590,Pulau_Pinang
Pulau Pinang,10600,Pulau_Pinang
Pulau Pinang,10604,Pulau_Pinang
Pulau Pinang,10609,Pulau_Pinang
Pulau Pinang,10612,Pulau_Pinang
Pulau Pinang,10610,Pulau_Pinang
Pulau Pinang,10620,Pulau_Pinang
Pulau Pinang,10622,Pulau_Pinang
Pulau Pinang,10628,Pulau_Pinang
Pulau Pinang,10626,Pulau_Pinang
Pulau Pinang,10634,Pulau_Pinang
Pulau Pinang,10648,Pulau_Pinang
Pulau Pinang,10646,Pulau_Pinang
Pulau Pinang,10660,Pulau_Pinang
Pulau Pinang,10661,Pulau_Pinang
Pulau Pinang,10662,Pulau_Pinang
Pulau Pinang,10672,Pulau_Pinang
Pulau Pinang,10670,Pulau_Pinang
Pulau Pinang,10673,Pulau_Pinang
Pulau Pinang,10674,Pulau_Pinang
Pulau Pinang,10676,Pulau_Pinang
Pulau Pinang,10690,Pulau_Pinang
Pulau Pinang,10710,Pulau_Pinang
Pulau Pinang,10720,Pulau_Pinang
Pulau Pinang,10730,Pulau_Pinang
Pulau Pinang,10740,Pulau_Pinang
Pulau Pinang,10750,Pulau_Pinang
Pulau Pinang,10760,Pulau_Pinang
Pulau Pinang,10780,Pulau_Pinang
Pulau Pinang,10770,Pulau_Pinang
Pulau Pinang,10790,Pulau_Pinang
Pulau Pinang,10800,Pulau_Pinang
Pulau Pinang,10810,Pulau_Pinang
Pulau Pinang,10820,Pulau_Pinang
Pulau Pinang,10830,Pulau_Pinang
Pulau Pinang,10840,Pulau_Pinang
Pulau Pinang,10850,Pulau_Pinang
Pulau Pinang,10910,Pulau_Pinang
Pulau Pinang,10920,Pulau_Pinang
Pulau Pinang,10990,Pulau_Pinang
Balik Pulau,11000,Pulau_Pinang
Balik Pulau,11010,Pulau_Pinang
Balik Pulau,11020,Pulau_Pinang
Pulau Pinang,11050,Pulau_Pinang
Pulau Pinang,11060,Pulau_Pinang
Batu Ferringhi,11100,Pulau_Pinang
Tanjong Bungah,11200,Pulau_Pinang
Tanjung Bungah,11200,Pulau_Pinang
Penang Hill,11300,Pulau_Pinang
Pulau Pinang,11400,Pulau_Pinang
Pulau Pinang,11409,Pulau_Pinang
Ayer Itam,11500,Pulau_Pinang
Jelutong,11600,Pulau_Pinang
Jelutong,11609,Pulau_Pinang
Gelugor,11700,Pulau_Pinang
USM Pulau Pinang,11800,Pulau_Pinang
Bayan Lepas,11900,Pulau_Pinang
Bayan Lepas,11910,Pulau_Pinang
Bayan Lepas,11920,Pulau_Pinang
Bayan Lepas,11950,Pulau_Pinang
Batu Maung,11960,Pulau_Pinang
Butterworth,12000,Pulau_Pinang
Butterworth,12100,Pulau_Pinang
Butterworth,12200,Pulau_Pinang
Butterworth,12300,Pulau_Pinang
Butterworth,12700,Pulau_Pinang
Butterworth,12710,Pulau_Pinang
Butterworth,12720,Pulau_Pinang
Butterworth,12990,Pulau_Pinang
Butterworth,13000,Pulau_Pinang
Butterworth,13009,Pulau_Pinang
Butterworth,13020,Pulau_Pinang
Butterworth,13050,Pulau_Pinang
Penaga,13100,Pulau_Pinang
Penaga,13110,Pulau_Pinang
Kepala Batas,13200,Pulau_Pinang
Kepala Batas,13210,Pulau_Pinang
Kepala Batas,13220,Pulau_Pinang
Tasek Gelugur,13300,Pulau_Pinang
Tasek Gelugor,13300,Pulau_Pinang
Tasek Gelugor,13310,Pulau_Pinang
Butterworth,13400,Pulau_Pinang
Butterworth,13409,Pulau_Pinang
Permatang Pauh,13500,Pulau_Pinang
Perai,13600,Pulau_Pinang
Perai,13700,Pulau_Pinang
Butterworth,13800,Pulau_Pinang
Bukit Mertajam,14009,Pulau_Pinang
Bukit Mertajam,14007,Pulau_Pinang
Bukit Mertajam,14000,Pulau_Pinang
Bukit Mertajam,14020,Pulau_Pinang
Simpang Ampat,14110,Pulau_Pinang
Simpang Ampat,14101,Pulau_Pinang
Simpang Ampat,14100,Pulau_Pinang
Simpang Ampat,14120,Pulau_Pinang
Sungai Jawi,14200,Pulau_Pinang
Nibong Tebal,14300,Pulau_Pinang
Nibong Tebal,14310,Pulau_Pinang
Nibong Tebal,14320,Pulau_Pinang
Kubang Semang,14400,Pulau_Pinang
Kota Kinabalu,88000,Sabah
Kota Kinabalu,88100,Sabah
Kota Kinabalu,88200,Sabah
Kota Kinabalu,88300,Sabah
Kota Kinabalu,88400,Sabah
Kota Kinabalu,88450,Sabah
Kota Kinabalu,88460,Sabah
Kota Kinabalu,88502,Sabah
Kota Kinabalu,88500,Sabah
Kota Kinabalu,88504,Sabah
Kota Kinabalu,88505,Sabah
Kota Kinabalu,88506,Sabah
Kota Kinabalu,88508,Sabah
Kota Kinabalu,88512,Sabah
Kota Kinabalu,88514,Sabah
Kota Kinabalu,88510,Sabah
Kota Kinabalu,88516,Sabah
Kota Kinabalu,88518,Sabah
Kota Kinabalu,88520,Sabah
Kota Kinabalu,88526,Sabah
Kota Kinabalu,88532,Sabah
Kota Kinabalu,88540,Sabah
Kota Kinabalu,88538,Sabah
Kota Kinabalu,88527,Sabah
Kota Kinabalu,88546,Sabah
Kota Kinabalu,88534,Sabah
Kota Kinabalu,88552,Sabah
Kota Kinabalu,88550,Sabah
Kota Kinabalu,88551,Sabah
Kota Kinabalu,88554,Sabah
Kota Kinabalu,88556,Sabah
Kota Kinabalu,88560,Sabah
Kota Kinabalu,88558,Sabah
Kota Kinabalu,88562,Sabah
Kota Kinabalu,88564,Sabah
Kota Kinabalu,88568,Sabah
Kota Kinabalu,88566,Sabah
Kota Kinabalu,88576,Sabah
Kota Kinabalu,88570,Sabah
Kota Kinabalu,88572,Sabah
Kota Kinabalu,88580,Sabah
Kota Kinabalu,88582,Sabah
Kota Kinabalu,88586,Sabah
Kota Kinabalu,88590,Sabah
Kota Kinabalu,88592,Sabah
Kota Kinabalu,88594,Sabah
Kota Kinabalu,88596,Sabah
Kota Kinabalu,88598,Sabah
Kota Kinabalu,88600,Sabah
Kota Kinabalu,88604,Sabah
Kota Kinabalu,88602,Sabah
Kota Kinabalu,88608,Sabah
Kota Kinabalu,88609,Sabah
Kota Kinabalu,88610,Sabah
Kota Kinabalu,88606,Sabah
Kota Kinabalu,88612,Sabah
Kota Kinabalu,88614,Sabah
Kota Kinabalu,88621,Sabah
Kota Kinabalu,88617,Sabah
Kota Kinabalu,88618,Sabah
Kota Kinabalu,88620,Sabah
Kota Kinabalu,88626,Sabah
Kota Kinabalu,88628,Sabah
Kota Kinabalu,88632,Sabah
Kota Kinabalu,88630,Sabah
Kota Kinabalu,88634,Sabah
Kota Kinabalu,88622,Sabah
